hour,day_of_week,weather_score,event_impact,historical_avg,traffic_level
20,6,1.0,0.0,0.428,0.496
20,6,0.7,0.0,0.427,0.443
20,6,1.0,0.0,0.328,0.423
20,6,1.0,0.0,0.281,0.361
20,6,1.0,0.0,0.191,0.285
20,6,1.0,0.3,0.249,0.591
21,6,0.7,0.0,0.397,0.239
21,6,1.0,0.0,0.429,0.481
21,6,0.7,0.0,0.31,0.274
21,6,0.7,0.0,0.307,0.23
21,6,0.7,0.0,0.197,0.171
21,6,0.7,0.0,0.269,0.2
22,6,0.7,0.0,0.424,0.267
22,6,1.0,0.0,0.452,0.517
22,6,1.0,0.0,0.292,0.301
22,6,0.7,0.0,0.278,0.199
22,6,0.7,0.0,0.207,0.137
22,6,1.0,0.0,0.274,0.235
23,6,1.0,0.0,0.399,0.0
23,6,1.0,0.0,0.429,0.031
23,6,0.7,0.0,0.356,0.0
23,6,0.7,0.0,0.259,0.105
23,6,1.0,0.0,0.174,0.0
23,6,0.7,0.0,0.26,0.022
0,0,1.0,0.0,0.686,0.121
0,0,1.0,0.0,0.515,0.039
0,0,1.0,0.0,0.331,0.059
0,0,1.0,0.0,0.713,0.093
0,0,1.0,0.0,0.309,0.021
0,0,1.0,0.0,0.896,0.21
1,0,1.0,0.0,0.741,0.113
1,0,1.0,0.0,0.549,0.035
1,0,1.0,0.0,0.313,0.008
1,0,1.0,0.0,0.695,0.135
1,0,0.7,0.0,0.312,0.031
1,0,1.0,0.0,0.89,0.116
2,0,1.0,0.0,0.691,0.155
2,0,1.0,0.0,0.553,0.124
2,0,1.0,0.0,0.375,0.0
2,0,0.7,0.0,0.74,0.03
2,0,1.0,0.0,0.274,0.044
2,0,1.0,0.0,0.884,0.168
3,0,1.0,0.0,0.732,0.191
3,0,1.0,0.0,0.534,0.125
3,0,0.7,0.0,0.33,0.056
3,0,1.0,0.0,0.696,0.001
3,0,0.7,0.0,0.296,0.163
3,0,1.0,0.0,0.895,0.097
4,0,1.0,0.0,0.698,0.152
4,0,1.0,0.0,0.56,0.0
4,0,0.7,0.0,0.385,0.051
4,0,0.7,0.0,0.721,0.052
4,0,1.0,0.0,0.332,0.089
4,0,1.0,0.0,0.89,0.117
5,0,0.7,0.0,0.682,0.099
5,0,1.0,0.0,0.551,0.06
5,0,0.7,0.0,0.353,0.0
5,0,1.0,0.0,0.662,0.12
5,0,1.0,0.0,0.317,0.017
5,0,0.7,0.0,0.884,0.151
6,0,1.0,0.0,0.73,0.81
6,0,1.0,0.0,0.533,0.7
6,0,1.0,0.0,0.382,0.516
6,0,1.0,0.0,0.707,0.854
6,0,1.0,0.0,0.257,0.433
6,0,1.0,0.0,0.844,1.0
7,0,0.7,0.0,0.706,0.859
7,0,0.7,0.0,0.578,0.592
7,0,1.0,0.0,0.357,0.596
7,0,1.0,0.0,0.735,1.0
7,0,1.0,0.0,0.286,0.495
7,0,1.0,0.0,0.867,1.0
8,0,1.0,0.0,0.704,1.0
8,0,1.0,0.0,0.56,1.0
8,0,0.7,0.0,0.361,0.433
8,0,0.7,0.0,0.708,0.983
8,0,0.7,0.0,0.278,0.417
8,0,0.7,0.0,0.889,1.0
9,0,1.0,0.0,0.707,1.0
9,0,1.0,0.0,0.513,0.958
9,0,1.0,0.0,0.343,0.617
9,0,0.7,0.0,0.689,0.821
9,0,0.7,0.0,0.265,0.292
9,0,0.7,0.0,0.845,1.0
10,0,1.0,0.0,0.713,0.894
10,0,0.7,0.0,0.508,0.5
10,0,1.0,0.0,0.388,0.463
10,0,1.0,0.0,0.702,0.906
10,0,1.0,0.0,0.264,0.288
10,0,1.0,0.0,0.9,1.0
11,0,1.0,0.0,0.746,0.882
11,0,1.0,0.0,0.523,0.688
11,0,1.0,0.0,0.347,0.449
11,0,1.0,0.0,0.696,0.912
11,0,1.0,0.0,0.307,0.302
11,0,1.0,0.0,0.86,1.0
12,0,1.0,0.0,0.709,0.959
12,0,1.0,0.0,0.564,0.805
12,0,1.0,0.0,0.377,0.575
12,0,0.7,0.0,0.698,0.6
12,0,0.7,0.0,0.257,0.337
12,0,1.0,0.0,0.855,1.0
13,0,1.0,0.0,0.717,0.983
13,0,0.7,0.0,0.552,0.575
13,0,1.0,0.0,0.358,0.534
13,0,0.7,0.0,0.723,0.672
13,0,1.0,0.0,0.265,0.45
13,0,1.0,0.0,0.892,1.0
14,0,1.0,0.0,0.723,1.0
14,0,1.0,0.0,0.533,0.7
14,0,1.0,0.0,0.379,0.52
14,0,0.7,0.0,0.686,0.689
14,0,1.0,0.0,0.289,0.369
14,0,1.0,0.0,0.885,1.0
15,0,1.0,0.0,0.743,0.756
15,0,0.7,0.0,0.548,0.442
15,0,0.7,0.0,0.336,0.284
15,0,1.0,0.0,0.691,0.891
15,0,0.7,0.0,0.269,0.206
15,0,1.0,0.0,0.903,1.0
16,0,1.0,0.0,0.719,0.896
16,0,0.7,0.0,0.543,0.457
16,0,1.0,0.0,0.326,0.482
16,0,0.7,0.0,0.68,0.7
16,0,1.0,0.0,0.271,0.388
16,0,0.7,0.0,0.837,0.705
17,0,0.7,0.0,0.697,0.907
17,0,1.0,0.0,0.558,0.968
17,0,0.7,0.0,0.366,0.397
17,0,1.0,0.0,0.708,1.0
17,0,0.7,0.0,0.261,0.29
17,0,1.0,0.0,0.919,1.0
18,0,1.0,0.0,0.71,1.0
18,0,1.0,0.0,0.57,1.0
18,0,1.0,0.0,0.38,0.747
18,0,1.0,0.0,0.708,1.0
18,0,1.0,0.0,0.276,0.629
18,0,1.0,0.0,0.873,1.0
19,0,1.0,0.0,0.678,1.0
19,0,1.0,0.0,0.553,0.856
19,0,1.0,0.0,0.37,0.661
19,0,0.7,0.0,0.723,0.785
19,0,0.7,0.0,0.27,0.337
19,0,1.0,0.0,0.903,1.0
20,0,1.0,0.0,0.717,0.806
20,0,0.7,0.0,0.527,0.5
20,0,1.0,0.0,0.352,0.491
20,0,0.7,0.0,0.741,0.56
20,0,1.0,0.0,0.3,0.377
20,0,0.7,0.0,0.899,0.839
21,0,0.7,0.0,0.709,0.501
21,0,1.0,0.0,0.549,0.566
21,0,0.7,0.0,0.34,0.329
21,0,1.0,0.0,0.696,0.758
21,0,0.7,0.0,0.324,0.167
21,0,0.7,0.0,0.862,0.703
22,0,1.0,0.0,0.72,0.831
22,0,0.7,0.0,0.501,0.451
22,0,1.0,0.0,0.391,0.426
22,0,1.0,0.0,0.697,0.726
22,0,0.7,0.4,0.271,0.658
22,0,1.0,0.0,0.872,1.0
23,0,0.7,0.4,0.702,0.45
23,0,1.0,0.0,0.57,0.104
23,0,0.7,0.0,0.357,0.064
23,0,1.0,0.0,0.645,0.029
23,0,1.0,0.0,0.341,0.038
23,0,1.0,0.0,0.894,0.119
0,1,1.0,0.0,0.744,0.082
0,1,0.7,0.0,0.578,0.043
0,1,0.7,0.0,0.369,0.0
0,1,0.7,0.0,0.724,0.142
0,1,1.0,0.0,0.311,0.097
0,1,0.7,0.0,0.887,0.079
1,1,0.7,0.0,0.692,0.095
1,1,0.7,0.0,0.556,0.102
1,1,1.0,0.0,0.375,0.081
1,1,1.0,0.0,0.726,0.213
1,1,0.7,0.0,0.283,0.039
1,1,1.0,0.3,0.819,0.485
2,1,1.0,0.0,0.683,0.104
2,1,1.0,0.0,0.545,0.031
2,1,0.7,0.0,0.367,0.0
2,1,0.7,0.0,0.697,0.151
2,1,0.7,0.0,0.275,0.061
2,1,1.0,0.0,0.895,0.044
3,1,1.0,0.0,0.681,0.124
3,1,1.0,0.0,0.545,0.103
3,1,1.0,0.0,0.364,0.123
3,1,1.0,0.0,0.689,0.179
3,1,1.0,0.0,0.278,0.003
3,1,1.0,0.0,0.897,0.041
4,1,1.0,0.0,0.697,0.192
4,1,1.0,0.0,0.506,0.111
4,1,1.0,0.0,0.382,0.032
4,1,1.0,0.0,0.702,0.092
4,1,1.0,0.0,0.295,0.0
4,1,1.0,0.0,0.894,0.196
5,1,1.0,0.0,0.734,0.131
5,1,0.7,0.0,0.555,0.104
5,1,1.0,0.0,0.339,0.062
5,1,1.0,0.0,0.721,0.161
5,1,1.0,0.0,0.274,0.0
5,1,1.0,0.0,0.872,0.155
6,1,0.7,0.0,0.707,0.543
6,1,0.7,0.0,0.564,0.435
6,1,0.7,0.0,0.374,0.272
6,1,0.7,0.0,0.734,0.567
6,1,1.0,0.0,0.264,0.314
6,1,1.0,0.0,0.86,1.0
7,1,1.0,0.0,0.695,1.0
7,1,1.0,0.0,0.528,0.912
7,1,0.7,0.0,0.368,0.462
7,1,1.0,0.0,0.728,1.0
7,1,1.0,0.0,0.294,0.558
7,1,1.0,0.0,0.887,1.0
8,1,1.0,0.0,0.658,1.0
8,1,1.0,0.0,0.569,1.0
8,1,1.0,0.0,0.36,0.759
8,1,0.7,0.0,0.675,0.946
8,1,1.0,0.0,0.307,0.616
8,1,0.7,0.0,0.892,1.0
9,1,0.7,0.0,0.697,0.783
9,1,1.0,0.0,0.543,0.98
9,1,1.0,0.0,0.367,0.674
9,1,1.0,0.0,0.699,1.0
9,1,1.0,0.0,0.336,0.488
9,1,1.0,0.0,0.893,1.0
10,1,1.0,0.0,0.764,0.927
10,1,0.7,0.0,0.538,0.394
10,1,0.7,0.0,0.362,0.287
10,1,0.7,0.0,0.697,0.625
10,1,0.7,0.0,0.329,0.151
10,1,1.0,0.0,0.85,1.0
11,1,1.0,0.0,0.702,0.938
11,1,1.0,0.0,0.555,0.714
11,1,1.0,0.0,0.351,0.563
11,1,1.0,0.0,0.686,0.865
11,1,1.0,0.0,0.288,0.255
11,1,1.0,0.0,0.877,1.0
12,1,0.7,0.0,0.702,0.709
12,1,0.7,0.0,0.518,0.506
12,1,1.0,0.0,0.37,0.499
12,1,0.7,0.0,0.671,0.704
12,1,1.0,0.0,0.318,0.412
12,1,1.0,0.0,0.928,1.0
13,1,1.0,0.0,0.688,0.923
13,1,1.0,0.0,0.538,0.781
13,1,0.7,0.0,0.366,0.33
13,1,1.0,0.0,0.704,1.0
13,1,1.0,0.0,0.29,0.362
13,1,1.0,0.0,0.854,1.0
14,1,1.0,0.0,0.718,0.883
14,1,1.0,0.0,0.543,0.734
14,1,0.7,0.0,0.364,0.336
14,1,0.7,0.0,0.719,0.696
14,1,0.7,0.0,0.289,0.197
14,1,1.0,0.0,0.869,1.0
15,1,1.0,0.0,0.694,0.926
15,1,1.0,0.6,0.54,1.0
15,1,1.0,0.0,0.354,0.48
15,1,1.0,0.0,0.76,0.882
15,1,0.7,0.0,0.288,0.247
15,1,1.0,0.0,0.859,1.0
16,1,0.7,0.0,0.738,0.659
16,1,1.0,0.6,0.536,1.0
16,1,1.0,0.0,0.369,0.45
16,1,1.0,0.0,0.69,0.93
16,1,1.0,0.0,0.307,0.328
16,1,0.7,0.0,0.899,0.913
17,1,1.0,0.0,0.68,1.0
17,1,1.0,0.0,0.534,0.955
17,1,0.7,0.0,0.346,0.429
17,1,1.0,0.0,0.721,1.0
17,1,1.0,0.0,0.329,0.513
17,1,1.0,0.0,0.865,1.0
18,1,1.0,0.0,0.671,1.0
18,1,1.0,0.0,0.534,1.0
18,1,0.7,0.0,0.35,0.518
18,1,1.0,0.0,0.71,1.0
18,1,1.0,0.0,0.277,0.663
18,1,0.7,0.0,0.896,1.0
19,1,1.0,0.0,0.718,1.0
19,1,1.0,0.4,0.546,1.0
19,1,1.0,0.0,0.373,0.707
19,1,1.0,0.0,0.711,1.0
19,1,1.0,0.0,0.303,0.499
19,1,1.0,0.0,0.893,1.0
20,1,1.0,0.0,0.682,0.837
20,1,1.0,0.0,0.548,0.638
20,1,1.0,0.0,0.36,0.379
20,1,1.0,0.0,0.706,0.929
20,1,1.0,0.0,0.253,0.383
20,1,1.0,0.3,0.906,1.0
21,1,1.0,0.0,0.686,0.762
21,1,1.0,0.0,0.56,0.594
21,1,0.7,0.0,0.353,0.201
21,1,1.0,0.0,0.658,0.774
21,1,1.0,0.0,0.311,0.332
21,1,1.0,0.0,0.877,0.899
22,1,1.0,0.0,0.672,0.771
22,1,1.0,0.0,0.522,0.543
22,1,1.0,0.3,0.363,0.65
22,1,0.7,0.0,0.657,0.675
22,1,1.0,0.0,0.276,0.291
22,1,1.0,0.0,0.882,1.0
23,1,0.7,0.0,0.676,0.086
23,1,1.0,0.0,0.547,0.093
23,1,1.0,0.0,0.368,0.01
23,1,1.0,0.0,0.694,0.09
23,1,1.0,0.0,0.28,0.096
23,1,0.7,0.0,0.895,0.063
0,2,1.0,0.0,0.694,0.054
0,2,1.0,0.0,0.544,0.14
0,2,0.7,0.0,0.38,0.0
0,2,0.7,0.0,0.701,0.075
0,2,0.7,0.0,0.303,0.038
0,2,1.0,0.0,0.884,0.116
1,2,1.0,0.0,0.685,0.102
1,2,1.0,0.0,0.544,0.0
1,2,1.0,0.0,0.372,0.047
1,2,1.0,0.0,0.702,0.087
1,2,1.0,0.0,0.3,0.06
1,2,1.0,0.0,0.902,0.117
2,2,1.0,0.0,0.657,0.19
2,2,1.0,0.0,0.517,0.095
2,2,1.0,0.0,0.362,0.017
2,2,1.0,0.0,0.717,0.087
2,2,1.0,0.0,0.28,0.075
2,2,1.0,0.6,0.869,0.736
3,2,1.0,0.0,0.713,0.078
3,2,1.0,0.0,0.595,0.057
3,2,1.0,0.0,0.332,0.074
3,2,1.0,0.0,0.711,0.226
3,2,1.0,0.0,0.273,0.13
3,2,0.7,0.0,0.898,0.069
4,2,0.7,0.0,0.707,0.182
4,2,0.7,0.0,0.537,0.058
4,2,1.0,0.0,0.339,0.07
4,2,1.0,0.0,0.647,0.096
4,2,0.7,0.0,0.298,0.048
4,2,1.0,0.0,0.876,0.131
5,2,0.7,0.0,0.695,0.08
5,2,1.0,0.0,0.545,0.131
5,2,0.7,0.0,0.344,0.056
5,2,1.0,0.0,0.699,0.167
5,2,1.0,0.0,0.296,0.072
5,2,1.0,0.0,0.899,0.124
6,2,1.0,0.0,0.682,0.969
6,2,1.0,0.0,0.533,0.71
6,2,1.0,0.0,0.396,0.418
6,2,1.0,0.0,0.725,0.858
6,2,0.7,0.0,0.275,0.317
6,2,0.7,0.0,0.852,0.761
7,2,0.7,0.0,0.729,0.724
7,2,1.0,0.0,0.545,0.833
7,2,1.0,0.0,0.358,0.554
7,2,1.0,0.0,0.672,1.0
7,2,1.0,0.0,0.253,0.479
7,2,0.7,0.0,0.867,0.999
8,2,1.0,0.0,0.714,1.0
8,2,0.7,0.0,0.503,0.746
8,2,1.0,0.0,0.344,0.734
8,2,0.7,0.0,0.693,1.0
8,2,1.0,0.0,0.25,0.604
8,2,0.7,0.0,0.87,1.0
9,2,1.0,0.0,0.678,1.0
9,2,1.0,0.0,0.545,0.896
9,2,1.0,0.0,0.393,0.634
9,2,1.0,0.0,0.673,1.0
9,2,1.0,0.0,0.292,0.459
9,2,0.7,0.0,0.857,1.0
10,2,1.0,0.0,0.695,0.92
10,2,0.7,0.0,0.555,0.486
10,2,1.0,0.0,0.358,0.468
10,2,1.0,0.0,0.699,0.986
10,2,0.7,0.0,0.262,0.272
10,2,0.7,0.0,0.868,0.723
11,2,0.7,0.0,0.714,0.605
11,2,1.0,0.0,0.494,0.596
11,2,1.0,0.0,0.359,0.609
11,2,0.7,0.0,0.697,0.626
11,2,1.0,0.0,0.281,0.243
11,2,1.0,0.0,0.911,1.0
12,2,0.7,0.0,0.716,0.552
12,2,1.0,0.0,0.55,0.748
12,2,1.0,0.0,0.331,0.47
12,2,1.0,0.0,0.7,0.951
12,2,0.7,0.0,0.28,0.286
12,2,1.0,0.0,0.858,1.0
13,2,1.0,0.0,0.682,1.0
13,2,1.0,0.0,0.525,0.817
13,2,1.0,0.0,0.352,0.511
13,2,1.0,0.0,0.69,0.986
13,2,0.7,0.0,0.28,0.259
13,2,1.0,0.0,0.862,1.0
14,2,1.0,0.0,0.73,0.842
14,2,0.7,0.0,0.578,0.449
14,2,0.7,0.0,0.379,0.338
14,2,1.0,0.0,0.724,0.884
14,2,1.0,0.0,0.238,0.391
14,2,1.0,0.0,0.874,1.0
15,2,1.0,0.0,0.7,0.9
15,2,1.0,0.0,0.507,0.718
15,2,1.0,0.0,0.343,0.486
15,2,1.0,0.0,0.704,0.907
15,2,1.0,0.0,0.296,0.418
15,2,0.7,0.0,0.836,0.774
16,2,1.0,0.0,0.747,0.965
16,2,1.0,0.0,0.514,0.7
16,2,1.0,0.0,0.335,0.385
16,2,0.7,0.0,0.718,0.596
16,2,1.0,0.0,0.329,0.348
16,2,1.0,0.0,0.885,1.0
17,2,1.0,0.0,0.702,1.0
17,2,1.0,0.0,0.501,0.975
17,2,0.7,0.3,0.377,0.823
17,2,1.0,0.0,0.71,1.0
17,2,1.0,0.0,0.28,0.519
17,2,1.0,0.0,0.892,1.0
18,2,1.0,0.0,0.679,1.0
18,2,1.0,0.0,0.561,1.0
18,2,0.7,0.0,0.373,0.536
18,2,1.0,0.0,0.706,1.0
18,2,1.0,0.0,0.282,0.733
18,2,1.0,0.0,0.852,1.0
19,2,0.7,0.4,0.694,1.0
19,2,0.7,0.0,0.511,0.698
19,2,0.7,0.0,0.381,0.479
19,2,1.0,0.0,0.694,1.0
19,2,1.0,0.0,0.308,0.564
19,2,1.0,0.0,0.903,1.0
20,2,1.0,0.0,0.716,0.877
20,2,1.0,0.0,0.566,0.637
20,2,1.0,0.0,0.334,0.483
20,2,1.0,0.0,0.684,0.811
20,2,1.0,0.0,0.294,0.436
20,2,1.0,0.0,0.851,1.0
21,2,0.7,0.0,0.701,0.565
21,2,1.0,0.3,0.527,0.903
21,2,1.0,0.0,0.35,0.421
21,2,1.0,0.0,0.709,0.731
21,2,1.0,0.0,0.273,0.35
21,2,1.0,0.0,0.861,0.979
22,2,0.7,0.0,0.705,0.54
22,2,1.0,0.0,0.574,0.664
22,2,0.7,0.0,0.365,0.377
22,2,0.7,0.0,0.691,0.601
22,2,1.0,0.0,0.302,0.319
22,2,1.0,0.0,0.887,0.906
23,2,1.0,0.3,0.69,0.387
23,2,0.7,0.0,0.553,0.09
23,2,0.7,0.0,0.357,0.0
23,2,0.7,0.0,0.671,0.02
23,2,1.0,0.0,0.25,0.081
23,2,0.7,0.0,0.858,0.067
0,3,1.0,0.0,0.7,0.089
0,3,1.0,0.0,0.523,0.143
0,3,0.7,0.0,0.357,0.025
0,3,0.7,0.3,0.68,0.338
0,3,0.7,0.0,0.307,0.035
0,3,1.0,0.0,0.869,0.148
1,3,1.0,0.0,0.683,0.041
1,3,0.7,0.0,0.544,0.119
1,3,1.0,0.0,0.347,0.033
1,3,0.7,0.0,0.652,0.089
1,3,1.0,0.6,0.266,0.7
1,3,0.7,0.0,0.892,0.047
2,3,1.0,0.0,0.681,0.143
2,3,1.0,0.0,0.538,0.046
2,3,1.0,0.0,0.352,0.073
2,3,1.0,0.0,0.717,0.064
2,3,1.0,0.0,0.279,0.032
2,3,1.0,0.0,0.883,0.125
3,3,1.0,0.0,0.682,0.183
3,3,1.0,0.0,0.553,0.099
3,3,0.7,0.0,0.351,0.003
3,3,1.0,0.0,0.722,0.016
3,3,0.7,0.0,0.272,0.143
3,3,1.0,0.0,0.88,0.168
4,3,1.0,0.0,0.695,0.177
4,3,1.0,0.0,0.539,0.052
4,3,0.7,0.0,0.401,0.029
4,3,1.0,0.0,0.699,0.079
4,3,1.0,0.0,0.256,0.057
4,3,1.0,0.0,0.877,0.048
5,3,1.0,0.0,0.712,0.159
5,3,1.0,0.0,0.536,0.035
5,3,0.7,0.0,0.337,0.14
5,3,1.0,0.0,0.673,0.258
5,3,1.0,0.0,0.297,0.0
5,3,1.0,0.0,0.869,0.068
6,3,1.0,0.0,0.673,0.908
6,3,0.7,0.6,0.555,1.0
6,3,1.0,0.0,0.368,0.427
6,3,1.0,0.0,0.688,0.883
6,3,1.0,0.0,0.283,0.379
6,3,1.0,0.0,0.892,1.0
7,3,1.0,0.0,0.65,1.0
7,3,1.0,0.0,0.539,0.831
7,3,1.0,0.0,0.383,0.532
7,3,0.7,0.0,0.693,0.773
7,3,0.7,0.0,0.307,0.319
7,3,1.0,0.0,0.902,1.0
8,3,1.0,0.0,0.714,1.0
8,3,1.0,0.0,0.535,1.0
8,3,0.7,0.3,0.317,0.817
8,3,1.0,0.0,0.708,1.0
8,3,0.7,0.0,0.281,0.359
8,3,1.0,0.0,0.908,1.0
9,3,0.7,0.0,0.71,0.764
9,3,1.0,0.0,0.52,0.965
9,3,0.7,0.0,0.359,0.477
9,3,0.7,0.0,0.73,0.754
9,3,1.0,0.0,0.274,0.485
9,3,1.0,0.0,0.881,1.0
10,3,1.0,0.0,0.708,0.948
10,3,1.0,0.0,0.554,0.721
10,3,1.0,0.0,0.381,0.429
10,3,1.0,0.0,0.682,0.866
10,3,1.0,0.0,0.281,0.37
10,3,1.0,0.0,0.905,1.0
11,3,0.7,0.0,0.724,0.606
11,3,1.0,0.0,0.574,0.668
11,3,1.0,0.0,0.39,0.465
11,3,0.7,0.0,0.693,0.719
11,3,1.0,0.0,0.268,0.328
11,3,0.7,0.0,0.887,0.754
12,3,0.7,0.0,0.697,0.745
12,3,1.0,0.0,0.532,0.82
12,3,1.0,0.0,0.399,0.411
12,3,1.0,0.0,0.668,0.96
12,3,1.0,0.0,0.292,0.356
12,3,1.0,0.0,0.926,1.0
13,3,1.0,0.0,0.749,1.0
13,3,1.0,0.3,0.548,0.968
13,3,1.0,0.0,0.394,0.545
13,3,1.0,0.0,0.687,0.994
13,3,0.7,0.0,0.262,0.31
13,3,0.7,0.0,0.881,0.872
14,3,1.0,0.0,0.738,0.914
14,3,0.7,0.0,0.538,0.535
14,3,1.0,0.0,0.395,0.436
14,3,1.0,0.0,0.689,1.0
14,3,1.0,0.0,0.27,0.359
14,3,1.0,0.0,0.869,1.0
15,3,1.0,0.3,0.718,1.0
15,3,0.7,0.0,0.55,0.459
15,3,1.0,0.0,0.367,0.455
15,3,0.7,0.0,0.688,0.636
15,3,0.7,0.0,0.266,0.277
15,3,1.0,0.0,0.879,1.0
16,3,1.0,0.0,0.703,0.882
16,3,1.0,0.0,0.55,0.772
16,3,1.0,0.0,0.363,0.521
16,3,1.0,0.0,0.652,0.919
16,3,1.0,0.0,0.324,0.318
16,3,1.0,0.0,0.892,1.0
17,3,0.7,0.0,0.681,0.995
17,3,1.0,0.0,0.515,0.862
17,3,0.7,0.0,0.375,0.393
17,3,1.0,0.0,0.709,1.0
17,3,1.0,0.0,0.291,0.601
17,3,1.0,0.0,0.915,1.0
18,3,1.0,0.0,0.689,1.0
18,3,1.0,0.0,0.561,1.0
18,3,1.0,0.0,0.365,0.83
18,3,0.7,0.0,0.679,1.0
18,3,1.0,0.0,0.276,0.653
18,3,1.0,0.0,0.907,1.0
19,3,0.7,0.0,0.699,0.801
19,3,1.0,0.0,0.516,0.957
19,3,1.0,0.0,0.335,0.528
19,3,0.7,0.0,0.713,0.801
19,3,0.7,0.0,0.288,0.272
19,3,0.7,0.0,0.884,1.0
20,3,0.7,0.0,0.667,0.659
20,3,1.0,0.0,0.527,0.772
20,3,0.7,0.4,0.374,0.723
20,3,1.0,0.0,0.687,0.819
20,3,0.7,0.0,0.282,0.259
20,3,1.0,0.0,0.887,1.0
21,3,1.0,0.0,0.676,0.761
21,3,1.0,0.0,0.527,0.544
21,3,0.7,0.0,0.364,0.296
21,3,1.0,0.0,0.738,0.714
21,3,1.0,0.0,0.297,0.261
21,3,0.7,0.0,0.859,0.657
22,3,0.7,0.3,0.703,0.894
22,3,0.7,0.0,0.537,0.365
22,3,0.7,0.0,0.388,0.249
22,3,0.7,0.0,0.753,0.492
22,3,1.0,0.0,0.274,0.342
22,3,1.0,0.0,0.861,0.977
23,3,0.7,0.0,0.725,0.082
23,3,0.7,0.0,0.564,0.053
23,3,1.0,0.0,0.36,0.035
23,3,0.7,0.0,0.725,0.042
23,3,0.7,0.0,0.288,0.066
23,3,1.0,0.0,0.887,0.158
0,4,1.0,0.0,0.741,0.059
0,4,1.0,0.0,0.543,0.01
0,4,0.7,0.0,0.37,0.049
0,4,0.7,0.0,0.728,0.022
0,4,0.7,0.3,0.258,0.287
0,4,1.0,0.0,0.901,0.148
1,4,1.0,0.0,0.702,0.121
1,4,1.0,0.0,0.54,0.105
1,4,1.0,0.0,0.406,0.116
1,4,1.0,0.0,0.685,0.153
1,4,1.0,0.0,0.279,0.054
1,4,0.7,0.0,0.871,0.057
2,4,1.0,0.0,0.719,0.079
2,4,1.0,0.0,0.536,0.118
2,4,1.0,0.0,0.38,0.0
2,4,1.0,0.0,0.667,0.11
2,4,0.7,0.0,0.32,0.057
2,4,0.7,0.0,0.84,0.153
3,4,1.0,0.0,0.73,0.168
3,4,0.7,0.0,0.569,0.083
3,4,0.7,0.0,0.366,0.0
3,4,0.7,0.0,0.736,0.084
3,4,1.0,0.0,0.3,0.0
3,4,0.7,0.0,0.876,0.099
4,4,1.0,0.0,0.662,0.154
4,4,1.0,0.0,0.536,0.121
4,4,1.0,0.0,0.357,0.036
4,4,1.0,0.0,0.663,0.17
4,4,1.0,0.0,0.253,0.099
4,4,1.0,0.0,0.909,0.165
5,4,1.0,0.0,0.733,0.095
5,4,1.0,0.0,0.558,0.049
5,4,1.0,0.0,0.344,0.04
5,4,0.7,0.0,0.7,0.204
5,4,1.0,0.0,0.25,0.108
5,4,1.0,0.0,0.875,0.193
6,4,0.7,0.0,0.744,0.502
6,4,1.0,0.0,0.564,0.666
6,4,1.0,0.0,0.335,0.538
6,4,1.0,0.0,0.705,0.777
6,4,1.0,0.0,0.28,0.473
6,4,1.0,0.0,0.913,1.0
7,4,1.0,0.0,0.764,1.0
7,4,0.7,0.0,0.558,0.637
7,4,1.0,0.0,0.39,0.57
7,4,1.0,0.0,0.682,1.0
7,4,0.7,0.0,0.275,0.29
7,4,0.7,0.6,0.853,1.0
8,4,0.7,0.0,0.738,1.0
8,4,1.0,0.0,0.545,1.0
8,4,1.0,0.0,0.351,0.722
8,4,0.7,0.0,0.685,0.993
8,4,1.0,0.0,0.283,0.622
8,4,1.0,0.0,0.897,1.0
9,4,1.0,0.3,0.701,1.0
9,4,1.0,0.0,0.544,0.947
9,4,1.0,0.0,0.356,0.611
9,4,0.7,0.0,0.692,0.782
9,4,1.0,0.0,0.317,0.529
9,4,1.0,0.0,0.867,1.0
10,4,1.0,0.0,0.727,0.845
10,4,0.7,0.0,0.542,0.516
10,4,1.0,0.0,0.373,0.522
10,4,1.0,0.0,0.73,1.0
10,4,1.0,0.0,0.253,0.364
10,4,1.0,0.0,0.864,1.0
11,4,0.7,0.0,0.73,0.75
11,4,1.0,0.0,0.562,0.947
11,4,0.7,0.0,0.378,0.375
11,4,1.0,0.0,0.693,1.0
11,4,1.0,0.0,0.25,0.446
11,4,1.0,0.0,0.89,1.0
12,4,1.0,0.0,0.708,1.0
12,4,0.7,0.0,0.561,0.701
12,4,1.0,0.0,0.328,0.652
12,4,1.0,0.0,0.713,1.0
12,4,0.7,0.0,0.321,0.321
12,4,1.0,0.3,0.906,1.0
13,4,1.0,0.0,0.667,1.0
13,4,1.0,0.0,0.54,1.0
13,4,1.0,0.0,0.375,0.595
13,4,0.7,0.0,0.674,0.925
13,4,0.7,0.0,0.287,0.34
13,4,1.0,0.0,0.898,1.0
14,4,1.0,0.0,0.692,1.0
14,4,1.0,0.0,0.565,0.917
14,4,0.7,0.0,0.338,0.424
14,4,1.0,0.0,0.679,1.0
14,4,1.0,0.0,0.3,0.492
14,4,1.0,0.0,0.917,1.0
15,4,1.0,0.0,0.706,0.762
15,4,1.0,0.0,0.538,0.651
15,4,0.7,0.0,0.381,0.33
15,4,0.7,0.0,0.702,0.582
15,4,1.0,0.0,0.284,0.22
15,4,1.0,0.0,0.884,1.0
16,4,1.0,0.0,0.692,0.863
16,4,1.0,0.0,0.554,0.641
